"parkId","metabaseContentId","contentId","ownerId","ownerLocale","title","facilityType","features","addressLine1","addressLine2","addressLine3","state","suburb","postcode","abstract","description"
1254,390806,11518,245,"SA","Night Paddock Park",",Park,",",Picnic Area,Walking and Hiking trails,","Adelaide to Strathalbyn Road","Opposite the Oval Complex",,"SA","MACCLESFIELD",,"Named from historic practice of agisting overnight, a milking cow or horse used for transport. Approx 5.5 ha in size.","<div>  <p>    <span style=""text-decoration: underline;"">Flora and fauna</span>:</p>  <p>Riparian vegetation consisting of ancient manna gums and red gums, acacia species, native grasses including wallaby grass and kangaroo grass and sedges along the river.</p>  <p>Hollows in the gum trees provide homes for native fauna including Adelaide rosellas, bats and possums. There are over 8 bat species found in the district. Western grey kangaroos and echidnas may be seen.</p>  <p>    <span style=""text-decoration: underline;"">Location and Access</span>:</p>  <p>Macclesfield - Located on the main road from Adelaide to Strathalbyn, opposite the oval complex. Access to the Battunga Creek walking trail and the picnic tables from the Kingrose Street entrance. Access from Davenport Square via the walking trail at the end of Lemar Close to Kingrose Street.</p>  <p>    <a href=""/webdata/resources/files/Night Paddock Park.pdf"" target=""_blank"" title=""Welcome to Night Paddock Park"">Welcome to Night Paddock Park<img alt="""" src=""/webdata/graphics/mime_pdf.gif"" style=""padding-bottom: 0px; padding-left: 2px; padding-right: 2px; vertical-align: text-bottom; padding-top: 0px;""/><span class=""filesize"">(2167 kb)</span></a>  </p>  <p>    <a href=""/webdata/resources/files/Night Paddock.JPG"" target=""_blank"" title=""View of Night Paddock Park"">View of Night Paddock Park<img alt="""" src=""/webdata/graphics/mime_JPG.gif"" style=""padding-bottom: 0px; padding-left: 2px; padding-right: 2px; vertical-align: text-bottom; padding-top: 0px;""/><span class=""filesize"">(8359 kb)</span></a>  </p>  <p>Â </p></div>"
1255,392376,9020,242,"SA","Chestnut Avenue Reserve","Park","Play Equipment","Chestnut Avenue Reserve","NULL","NULL","SA","CLOVELLY PARK","5042","Chestnut Avenue Reserve Playground has been identified in the council's Playspace Strategy for an upgrade in the 2012 / 2013 financial year. Watch this space for community consultation information and concept designs. The new playground will be completed by June 2013.","Playground Upgrade Community Consultation InformationCommunity consultation occurred during July 2012.  Information gathered will assist council in developing a concept plan for this playground.Watch this space to view the concept plans of your new reserve."
1256,392377,9021,242,"SA","Spinnaker Circuit Reserve (West)","Park","Play Equipment","Spinnaker Circuit (West)","NULL","NULL","SA","SHEIDOW PARK","5158","Spinnaker Circuit Reserve (West) Playground has been identified in the council's Playspace Strategy for an upgrade in the 2012 / 2013 financial year.  The new playground will be completed by June 2013.","Playground upgrade concept planThe concept was developed from feedback gathered at the consultation session held on site during July 2012.The design proposes the realignment and integration of picnic facilities, shade and shelter, and some exciting play equipment inclusive of swings, climbing, and a slide on a mixture of rubber soft fall surface. Additional landscape treatments are also proposed as per the concept plan drawing below.The construction of the new playground and associated works is due to commence in March / April 2013, and will be completed by June 2013.Download the concept plan here: Spinnaker Circuit (West) Reserve Concept Plan(2410 kb)Comments or questions in regards to the reserve upgrade can be directed to Brett Grimm by phone on 8375 6600 or email brett.grimm@marion.sa.gov.au"
1257,393807,13748,248,"SA","Thiele Reserve","Park","BBQ Facilities,Picnic Area,Play Equipment,Shelter,Toilets","Lot 189 & Sections 458 & 575 Thiele Road","NULL","NULL","SA","Murray Bridge","5253",,"Thiele ReserveThiele Reserve is a popular waterfront reserve on the eastside of Murray Bridge.Features include barbecues, benches under shelter, boatramp, carpark and toilets.The playground features a ""spider"" climbing structure comprised of a rope pyramid with ladders and swings on a soft fall base.To hire Thiele Reserve please complete an Application To Hire Council Reserve form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for the relevant costs.ContactBarbara GaleContract Officer08 8539 1130b.gale@murraybridge.sa.gov.au"
1258,393867,13747,248,"SA","Avoca Dell Reserve","Park","BBQ Facilities,Picnic Area,Shelter,Toilets","Murray Drive","NULL","NULL","SA","Murray Bridge","5253",,"Avoca Dell ReserveAvoca Dell is a picturesque riverside reserve with spectacular views of and easy access to the Murray River. The reserve is popular with tourists, boating enthusiats and families.Features of the reserve include a public boat ramp, houseboat mooring sites, carparking, two barbecue shelters, public toilet block, landscaped and turfed river frontage and plenty of shade provided by large trees.This is public reserve free for all members of the public to use.To hire the reserve please complete an Application To Hire Council Facility form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees and Charges for the relevant costs."
1261,407992,38022,229,"NULL","Apex Park","Park","Picnic Area,Play Equipment","NULL","NULL","NULL","SA","Gawler","5118",,
1262,407993,38023,229,"NULL","Julian Terrace Picnic Tables","Park","Picnic Area,Toilets","Julian Terrace","NULL","NULL","SA","Gawler","5118",,
1263,407994,38024,229,"NULL","Clonlea Park","Park","BBQ Facilities,Sports Facilities,Toilets","Murray Road","NULL","NULL","SA","Willaston","5118",,
1264,408818,10173,242,"NULL","Glade Crescent Reserve","Park",,"Glade Crescent","NULL","NULL","SA","Hallett Cove","NULL","Following extensive consultations throughout 2011-12, council will commence the construction of the play space at Glade Crescent Reserve, Hallett Cove from February 2013.","Final playspace construction plansPlease refer to the links for final design drawings:Glade Cres Reserve Final Construction Plan_1(275 kb)Glade Cres Reserve Final Construction Plan_2(683 kb)Glade Cres Reserve Final Construction Plan_3(701 kb) Construction works are due to be completed by the end of May 2013.  If you have any queries regarding this playspace construction, please contact Customer Service on 8375 6600. Future wetland developmentClick on the following links to view drawings of the proposed Glade Crescent Wetlands Development:Glade Cres Schematic of Proposed Wetlands(443 kb)Glade Wetlands Concept Plan(5511 kb)If you have any questions in regards to the Wetland Development, please contact Glynn Ricketts on 8375 6600. Notice of works - Information eveningCouncil is holding an information evening on 8th April 2013 to advise residents of the next stage of works about to commence.For full details, please visit the Events listing here."
1265,410776,11223,269,"NULL","Civic Park - Modbury","Park","BBQ Facilities,Disabled Facilities,Picnic Area,Play Equipment,Shaded Equipment,Shelter,Toilets","North East Rd","Modbury SA","NULL","SA","NULL","NULL",,"Civic Park - home of City of Tea Tree Gully's major events - Events@thepark.Movies@thepark 2013Santos Tour Down Under 2013Ausday@thepark 2013  Crowd at Carols@thepark event held on 16 December 2012.  Carols@thepark - 2012  Like us at Civic Park on facebook!"
1266,411451,15364,248,"NULL","Baden Powell Park","Park","Toilets","Lot 107 Sixth Street","NULL","NULL","SA","Murray Bridge","5253",,"Baden Powell Park is the triangle of land bounded by Sixth Street, Railway Terrace and the Murray Bridge Town Hall.Features of this land include a public carpark with a time limit on some parking, a community building, public toilets and large shade trees. The back entrance to the Town Hall is also accessible via this park.The Baden Powell Park was named after Sir Baden Powell, who was a Boer War veteran and founder of Boy Scouts in 1900. The official opening cairn is now located at the Adelaide Road Scout Hall.The community building in Baden Powell Park was once home to the Murray Bridge Public Library.The Baden Powell Park Community Building is presently leased.This park is not available for hire."
1267,411465,15370,248,"NULL","Bondleigh Road Water Reserve","Park",,"Section 14 Bonleigh Road","NULL","NULL","SA","Rockleigh","5254",,"This is a water reserve used for drainage. This reserve is not available for hire as it is used for stormwater drainage."
1268,411466,15371,248,"NULL","Bremer River Water Reserve","Park",,"Bremer Valley Road","NULL","NULL","SA","ROCKLEIGH","5253",,"This is a beautiful natural reserve with the Bremer River flowing through one portion. This reserve is not available for hire as it is used for stormwater drainage."
1269,412185,15651,248,"NULL","Skate Park","Park","Sports Facilities","Sturt Reserve","NULL","NULL","SA","MURRAY BRIDGE","5253",,"  Murray Bridge Skate Park The Murray Bridge Skate Park is located at Sturt Reserve Road Sturt Reserve MURRAY BRIDGE.It was officially opened in 2008. Since then skaters have flocked to hone their skills on the state of the art skating facility. The Murray Bridge Skate Park tests the skills of skaters and BMX riders of all ages incorporating features such as a funbox, steps and blocks, seat grinds, transition run and flat ramp combinations. But the skate park is not just a place for skaters. It is a vibrant and exciting place that attracts spectators to watch the skills and energy of talented young people. Murray Bridge Skate Park was designed with safety in mind and features such as viewing areas on Sturt Reserve Road and Charles Sturt Drive to ensure that skaters are highly visible to passers-by. The result is not only a well-designed skate facility, but also an exciting and uniqure feature for the city. Council's Youth Office runs skating events throughout the year."
1270,412627,11141,212,"NULL","Michael Moran Protea Park - Crafers","Park","Picnic Area,Walking and Hiking trails","Protea Crescent","NULL","NULL","SA","Crafers","5152",,"Natural bushland setting with open and vegetated areasPicnic area with seatingPlayground areasShort walking trails"
1271,412719,13866,248,"NULL","Murray Bridge Showground","Oval","Sports Facilities,Toilets","Lot 156 Princes Highway","NULL","NULL","SA","Murray Bridge East","5253",,"Murray Bridge Showground The Murray Bridge Showground & oval is a major sporting and events destination on the east side of town.The showground is a regular meeting place for many local sporting teams and preferred location for many large, annual & one off, events. Council maintains this facility for the benefit of the local community and the many visitors to the region.This is a highly accessible multi-purpose community facility for an assortment of sporting, agriocultural and horticultural, social and community clubs, sporting functions and community events. It is home to the annual Murray Bridge Agricultural & Horticultural Show.Features of the showground include two basketball stadiums, canteens, clubrooms, tickets offices, mothers room and public toilets. The showground also includes 3 pavillions, stockyards and vartiety of sheds for poultry, shearing, storage and other purposes. Power is also available at this site.BookingsThe Showground can be hired out for functions, sporting activities, concerts, anival activities, carnivals and large events - taking into consideration the standing agreements as outlined below.To hire the Murray Bridge Showground please complete an Application To Hire Council Facility form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for the relevant costs.Standing AgreementsThe Murray Bridge Agricultural and Horticultural Society lease the complex and a large portion of the shopwgrounds for the Annual Show and the All Breed show.The Murray Bridge Basketball Club lease the basketball stadium.The Murray Bridge Greyhound Club lease the greyhound track and facilities plus clubrooms.The Department of Transport, Energy and Infrastructure licence the Ridersafe bitumen area.The Murray Bridge Riding Club leases the pony club facilities.ContactBarbara GaleContract Officer08 8539 1130b.gale@murraybridge.sa.gov.au"
1272,412745,13674,248,"NULL","Swanport Reserve","Park","Picnic Area,Shaded Equipment,Toilets","Section 1065 Lions Road","NULL","NULL","SA","Swanport","5253",,"Swanport ReserveThis is an attractive lawned riverfront reserve.Half the foreshore here is dedicated to swimming only and the other half is dedicated to fishing.This reserve features many tall shade trees, barbecues, picnic shelters and environmentally friendly public toilets.To hire Swanport Reserve please complete an Application to Hire Council Reserve form and subit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for the relevant costs.ContactBarbara GaleContract Officer08 8539 1130b.gale@murraybridge.sa.gov.au"
1273,412746,13680,248,"NULL","Wharf Hill Reserve","Garden,Park",,"Lot 8 East Terrace","& 2 Seventh Street","NULL","SA","Murray Bridge","5253",,"Wharf Hill Reserve is a section of land with a railway line running through the middle which splits it into two geographically seperate triangular pieces of land.The larger portion of the reserve, facing East Terrace and opposite the Bridgeport Hotel, features a sealed carpark with excellent views of Sturt Reserve and the Murray River. This well landscaped reserve features Rose lined pathways leading to a public gazebo - which is available for hire and a popular spot for local weddings.The smaller portion of the reserve, facing Bridge Street, features native vegetation throughout, including a strikingly beautiful ghost gum. This section of the reserve was once part of the Pump House gardens.To hire Wharf Hill reserve please complete an Application To Hire Council Reserve form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for relevant costs.ContactBarbara GaleContract Officer08 8539 1130b.gale@murraybridge.sa.gov.au"
